"","time","use..kW.","day","hour"
"537",2020-01-23 13:00:00,79.603750001,4,13
"538",2020-01-23 14:00:00,58.968216669,4,14
"539",2020-01-23 15:00:00,67.347516666,4,15
"540",2020-01-23 16:00:00,78.37095,4,16
"541",2020-01-23 17:00:00,96.914433334,4,17
"542",2020-01-23 18:00:00,91.004733336,4,18
"543",2020-01-23 19:00:00,138.721016662,4,19
"544",2020-01-23 20:00:00,103.88681667,4,20
"545",2020-01-23 21:00:00,119.085133333,4,21
"546",2020-01-23 22:00:00,161.836233336,4,22
"547",2020-01-23 23:00:00,95.076733333,4,23
"548",2020-01-24 00:00:00,75.737616668,5,0
"549",2020-01-24 01:00:00,76.883649999,5,1
"550",2020-01-24 02:00:00,74.522083332,5,2
"551",2020-01-24 03:00:00,74.469516667,5,3
"552",2020-01-24 04:00:00,74.59161667,5,4
"553",2020-01-24 05:00:00,41.765300001,5,5
"554",2020-01-24 06:00:00,31.179833332,5,6
"555",2020-01-24 07:00:00,61.414066664,5,7
"556",2020-01-24 08:00:00,40.215333334,5,8
"557",2020-01-24 09:00:00,66.130266671,5,9
"558",2020-01-24 10:00:00,52.221433336,5,10
"559",2020-01-24 11:00:00,64.90086667,5,11
"560",2020-01-24 12:00:00,69.634483334,5,12
"561",2020-01-24 13:00:00,58.357533332,5,13
"562",2020-01-24 14:00:00,45.126533329,5,14
"563",2020-01-24 15:00:00,34.296900001,5,15
"564",2020-01-24 16:00:00,43.98215,5,16
"565",2020-01-24 17:00:00,34.536083337,5,17
"566",2020-01-24 18:00:00,37.060950002,5,18
"567",2020-01-24 19:00:00,32.220933332,5,19
"568",2020-01-24 20:00:00,67.1826,5,20
"569",2020-01-24 21:00:00,142.329266667,5,21
"570",2020-01-24 22:00:00,94.999633334,5,22
"571",2020-01-24 23:00:00,48.823400002,5,23
"572",2020-01-25 00:00:00,38.461183332,6,0
"573",2020-01-25 01:00:00,58.345816667,6,1
"574",2020-01-25 02:00:00,40.366466668,6,2
"575",2020-01-25 03:00:00,36.789500001,6,3
"576",2020-01-25 04:00:00,37.233599997,6,4
"577",2020-01-25 05:00:00,52.972850006,6,5
"578",2020-01-25 06:00:00,48.118366665,6,6
"579",2020-01-25 07:00:00,48.328199995,6,7
"580",2020-01-25 08:00:00,48.355649999,6,8
"581",2020-01-25 09:00:00,46.6914,6,9
"582",2020-01-25 10:00:00,85.315849998,6,10
"583",2020-01-25 11:00:00,72.150216667,6,11
"584",2020-01-25 12:00:00,77.233933336,6,12
"585",2020-01-25 13:00:00,59.188399997,6,13
"586",2020-01-25 14:00:00,41.081183339,6,14
"587",2020-01-25 15:00:00,49.832916665,6,15
"588",2020-01-25 16:00:00,71.311750003,6,16
"589",2020-01-25 17:00:00,21.117299998,6,17
"590",2020-01-25 18:00:00,40.635516665,6,18
"591",2020-01-25 19:00:00,57.189150002,6,19
"592",2020-01-25 20:00:00,47.403983331,6,20
"593",2020-01-25 21:00:00,60.384416665,6,21
"594",2020-01-25 22:00:00,117.492233327,6,22
"595",2020-01-25 23:00:00,68.104833332,6,23
"596",2020-01-26 00:00:00,101.704533328,0,0
"597",2020-01-26 01:00:00,131.233699999,0,1
"598",2020-01-26 02:00:00,88.987850002,0,2
"599",2020-01-26 03:00:00,76.691133332,0,3
"600",2020-01-26 04:00:00,48.772000004,0,4
"601",2020-01-26 05:00:00,42.458099995,0,5
"602",2020-01-26 06:00:00,44.529666667,0,6
"603",2020-01-26 07:00:00,48.643833332,0,7
"604",2020-01-26 08:00:00,44.962400002,0,8
"605",2020-01-26 09:00:00,59.275733333,0,9
"606",2020-01-26 10:00:00,62.07663333,0,10
"607",2020-01-26 11:00:00,57.01241667,0,11
"608",2020-01-26 12:00:00,85.028583329,0,12
"609",2020-01-26 13:00:00,39.06206667,0,13
"610",2020-01-26 14:00:00,19.025616669,0,14
"611",2020-01-26 15:00:00,27.767083337,0,15
"612",2020-01-26 16:00:00,39.256249995,0,16
"613",2020-01-26 17:00:00,39.5626,0,17
"614",2020-01-26 18:00:00,33.764166666,0,18
"615",2020-01-26 19:00:00,51.085916666,0,19
"616",2020-01-26 20:00:00,79.610183332,0,20
"617",2020-01-26 21:00:00,79.133583332,0,21
"618",2020-01-26 22:00:00,88.763450002,0,22
"619",2020-01-26 23:00:00,88.867166664,0,23
"620",2020-01-27 00:00:00,60.954799998,1,0
"621",2020-01-27 01:00:00,55.424166668,1,1
"622",2020-01-27 02:00:00,49.391200001,1,2
"623",2020-01-27 03:00:00,68.84386667,1,3
"624",2020-01-27 04:00:00,42.670266668,1,4
"625",2020-01-27 05:00:00,35.361383337,1,5
"626",2020-01-27 06:00:00,44.776983334,1,6
"627",2020-01-27 07:00:00,45.508066667,1,7
"628",2020-01-27 08:00:00,43.81195,1,8
"629",2020-01-27 09:00:00,48.848416667,1,9
"630",2020-01-27 10:00:00,59.468716668,1,10
"631",2020-01-27 11:00:00,42.368916664,1,11
"632",2020-01-27 12:00:00,63.218533333,1,12
"633",2020-01-27 13:00:00,46.93505,1,13
"634",2020-01-27 14:00:00,25.512549998,1,14
"635",2020-01-27 15:00:00,25.537550001,1,15
"636",2020-01-27 16:00:00,14.576483331,1,16
"637",2020-01-27 17:00:00,14.780466664,1,17
"638",2020-01-27 18:00:00,29.036116664,1,18
"639",2020-01-27 19:00:00,10.093200001,1,19
"640",2020-01-27 20:00:00,11.230666671,1,20
"641",2020-01-27 21:00:00,44.239383331,1,21
"642",2020-01-27 22:00:00,56.725799999,1,22
"643",2020-01-27 23:00:00,53.786133332,1,23
"644",2020-01-28 00:00:00,162.985999999,2,0
"645",2020-01-28 01:00:00,117.554899999,2,1
"646",2020-01-28 02:00:00,86.437799996,2,2
"647",2020-01-28 03:00:00,70.562433333,2,3
"648",2020-01-28 04:00:00,56.901000001,2,4
"649",2020-01-28 05:00:00,36.1394,2,5
"650",2020-01-28 06:00:00,42.13853333,2,6
"651",2020-01-28 07:00:00,57.235516667,2,7
"652",2020-01-28 08:00:00,49.373133336,2,8
"653",2020-01-28 09:00:00,41.759833334,2,9
"654",2020-01-28 10:00:00,75.974133335,2,10
"655",2020-01-28 11:00:00,55.763816662,2,11
"656",2020-01-28 12:00:00,64.894233334,2,12
"657",2020-01-28 13:00:00,44.513433332,2,13
"658",2020-01-28 14:00:00,27.073833336,2,14
"659",2020-01-28 15:00:00,31.63995,2,15
"660",2020-01-28 16:00:00,26.973916668,2,16
"661",2020-01-28 17:00:00,15.673749997,2,17
"662",2020-01-28 18:00:00,52.642183336,2,18
"663",2020-01-28 19:00:00,29.672983334,2,19
"664",2020-01-28 20:00:00,32.502066666,2,20
"665",2020-01-28 21:00:00,50.42215,2,21
"666",2020-01-28 22:00:00,48.381933335,2,22
"667",2020-01-28 23:00:00,80.454133335,2,23
"668",2020-01-29 00:00:00,59.959533332,3,0
"669",2020-01-29 01:00:00,83.240383333,3,1
"670",2020-01-29 02:00:00,57.301550002,3,2
"671",2020-01-29 03:00:00,43.963600004,3,3
"672",2020-01-29 04:00:00,47.35471667,3,4
"673",2020-01-29 05:00:00,47.578033335,3,5
"674",2020-01-29 06:00:00,38.274583337,3,6
"675",2020-01-29 07:00:00,55.664650001,3,7
"676",2020-01-29 08:00:00,37.372866671,3,8
"677",2020-01-29 09:00:00,61.571933336,3,9
"678",2020-01-29 10:00:00,55.248616667,3,10
"679",2020-01-29 11:00:00,55.040300001,3,11
"680",2020-01-29 12:00:00,60.140916666,3,12
"681",2020-01-29 13:00:00,81.785466668,3,13
"682",2020-01-29 14:00:00,56.03215,3,14
"683",2020-01-29 15:00:00,22.928883337,3,15
"684",2020-01-29 16:00:00,43.337883333,3,16
"685",2020-01-29 17:00:00,49.549483336,3,17
"686",2020-01-29 18:00:00,36.995416665,3,18
"687",2020-01-29 19:00:00,52.804483334,3,19
"688",2020-01-29 20:00:00,79.487983337,3,20
"689",2020-01-29 21:00:00,70.908433337,3,21
"690",2020-01-29 22:00:00,87.62205,3,22
"691",2020-01-29 23:00:00,79.497116666,3,23
"692",2020-01-30 00:00:00,56.549599998,4,0
"693",2020-01-30 01:00:00,57.543866667,4,1
"694",2020-01-30 02:00:00,34.115483332,4,2
"695",2020-01-30 03:00:00,56.145466668,4,3
"696",2020-01-30 04:00:00,53.697783331,4,4
"697",2020-01-30 05:00:00,50.668333335,4,5
"698",2020-01-30 06:00:00,47.643300002,4,6
"699",2020-01-30 07:00:00,60.128700001,4,7
"700",2020-01-30 08:00:00,54.753816668,4,8
"701",2020-01-30 09:00:00,44.442916667,4,9
"702",2020-01-30 10:00:00,64.750933333,4,10
"703",2020-01-30 11:00:00,56.283149998,4,11
"704",2020-01-30 12:00:00,126.069099999,4,12
"705",2020-01-30 13:00:00,54.88321667,4,13
"706",2020-01-30 14:00:00,51.156283332,4,14
"707",2020-01-30 15:00:00,31.3634,4,15
"708",2020-01-30 16:00:00,28.271300005,4,16
"709",2020-01-30 17:00:00,38.495550001,4,17
"710",2020-01-30 18:00:00,18.278666665,4,18
"711",2020-01-30 19:00:00,18.073833334,4,19
"712",2020-01-30 20:00:00,19.456849999,4,20
"713",2020-01-30 21:00:00,31.5027,4,21
"714",2020-01-30 22:00:00,70.536350002,4,22
"715",2020-01-30 23:00:00,112.619516667,4,23
"716",2020-01-31 00:00:00,79.111100003,5,0
"717",2020-01-31 01:00:00,64.276599997,5,1
"718",2020-01-31 02:00:00,75.084816668,5,2
"719",2020-01-31 03:00:00,48.188066667,5,3
"720",2020-01-31 04:00:00,35.859299996,5,4
"721",2020-01-31 05:00:00,30.19301667,5,5
"722",2020-01-31 06:00:00,28.358483336,5,6
"723",2020-01-31 07:00:00,34.921483336,5,7
"724",2020-01-31 08:00:00,31.193733336,5,8
"725",2020-01-31 09:00:00,37.544383338,5,9
"726",2020-01-31 10:00:00,44.23696667,5,10
"727",2020-01-31 11:00:00,61.41516667,5,11
"728",2020-01-31 12:00:00,59.431966665,5,12
"729",2020-01-31 13:00:00,50.844783332,5,13
"730",2020-01-31 14:00:00,73.394499997,5,14
"731",2020-01-31 15:00:00,40.843599999,5,15
"732",2020-01-31 16:00:00,72.659033335,5,16
"733",2020-01-31 17:00:00,58.569149999,5,17
"734",2020-01-31 18:00:00,26.974866665,5,18
"735",2020-01-31 19:00:00,174.880616663,5,19
"736",2020-01-31 20:00:00,122.566366667,5,20
"737",2020-01-31 21:00:00,84.009666664,5,21
"738",2020-01-31 22:00:00,120.678383335,5,22
"739",2020-01-31 23:00:00,85.886499999,5,23
"740",2020-02-01 00:00:00,82.878066671,6,0
"741",2020-02-01 01:00:00,135.403950003,6,1
"742",2020-02-01 02:00:00,122.477433333,6,2
"743",2020-02-01 03:00:00,61.925050001,6,3
"744",2020-02-01 04:00:00,20.101149998,6,4
"745",2020-02-01 05:00:00,20.709533332,6,5
"746",2020-02-01 06:00:00,29.055416667,6,6
"747",2020-02-01 07:00:00,35.423266667,6,7
"748",2020-02-01 08:00:00,44.222416665,6,8
"749",2020-02-01 09:00:00,45.589033332,6,9
"750",2020-02-01 10:00:00,53.131466669,6,10
"751",2020-02-01 11:00:00,43.661816664,6,11
"752",2020-02-01 12:00:00,53.886516668,6,12
"753",2020-02-01 13:00:00,23.357583334,6,13
"754",2020-02-01 14:00:00,19.737850002,6,14
"755",2020-02-01 15:00:00,14.412133334,6,15
"756",2020-02-01 16:00:00,22.327833331,6,16
"757",2020-02-01 17:00:00,14.858283338,6,17
"758",2020-02-01 18:00:00,19.379966665,6,18
"759",2020-02-01 19:00:00,51.789250002,6,19
"760",2020-02-01 20:00:00,101.015366667,6,20
"761",2020-02-01 21:00:00,104.347983332,6,21
"762",2020-02-01 22:00:00,221.726116666,6,22
"763",2020-02-01 23:00:00,146.829066667,6,23
"764",2020-02-02 00:00:00,45.884550001,0,0
"765",2020-02-02 01:00:00,72.022683335,0,1
"766",2020-02-02 02:00:00,57.856866667,0,2
"767",2020-02-02 03:00:00,79.759750004,0,3
"768",2020-02-02 04:00:00,54.219883336,0,4
"769",2020-02-02 05:00:00,47.157299998,0,5
"770",2020-02-02 06:00:00,34.889200001,0,6
"771",2020-02-02 07:00:00,27.428683336,0,7
"772",2020-02-02 08:00:00,47.391433333,0,8
"773",2020-02-02 09:00:00,41.444400002,0,9
"774",2020-02-02 10:00:00,73.919283332,0,10
"775",2020-02-02 11:00:00,47.695433329,0,11
"776",2020-02-02 12:00:00,78.4812,0,12
"777",2020-02-02 13:00:00,56.290916666,0,13
"778",2020-02-02 14:00:00,19.542699999,0,14
"779",2020-02-02 15:00:00,18.313766672,0,15
"780",2020-02-02 16:00:00,14.388966667,0,16
"781",2020-02-02 17:00:00,38.441933333,0,17
"782",2020-02-02 18:00:00,27.724783332,0,18
"783",2020-02-02 19:00:00,10.231849999,0,19
"784",2020-02-02 20:00:00,27.942799999,0,20
"785",2020-02-02 21:00:00,42.823399997,0,21
"786",2020-02-02 22:00:00,30.151566668,0,22
"787",2020-02-02 23:00:00,50.644766663,0,23
"788",2020-02-03 00:00:00,46.758633336,1,0
"789",2020-02-03 01:00:00,64.042900002,1,1
"790",2020-02-03 02:00:00,46.148099999,1,2
"791",2020-02-03 03:00:00,51.352933336,1,3
"792",2020-02-03 04:00:00,55.991183336,1,4
"793",2020-02-03 05:00:00,47.000483334,1,5
"794",2020-02-03 06:00:00,40.990266667,1,6
"795",2020-02-03 07:00:00,45.09916667,1,7
"796",2020-02-03 08:00:00,36.585449998,1,8
"797",2020-02-03 09:00:00,58.802599997,1,9
"798",2020-02-03 10:00:00,54.197,1,10
"799",2020-02-03 11:00:00,41.6722,1,11
"800",2020-02-03 12:00:00,70.467783336,1,12
"801",2020-02-03 13:00:00,42.455966658,1,13
"802",2020-02-03 14:00:00,37.892883335,1,14
"803",2020-02-03 15:00:00,37.073733336,1,15
"804",2020-02-03 16:00:00,38.465783333,1,16
"805",2020-02-03 17:00:00,38.882399999,1,17
"806",2020-02-03 18:00:00,35.684583335,1,18
"807",2020-02-03 19:00:00,40.468033332,1,19
"808",2020-02-03 20:00:00,51.619516669,1,20
"809",2020-02-03 21:00:00,44.825766669,1,21
"810",2020-02-03 22:00:00,53.978233334,1,22
"811",2020-02-03 23:00:00,55.756183334,1,23
"812",2020-02-04 00:00:00,40.094666668,2,0
"813",2020-02-04 01:00:00,33.895416668,2,1
"814",2020-02-04 02:00:00,23.888483332,2,2
"815",2020-02-04 03:00:00,28.579533333,2,3
"816",2020-02-04 04:00:00,26.807133334,2,4
"817",2020-02-04 05:00:00,23.842216672,2,5
"818",2020-02-04 06:00:00,22.617466668,2,6
"819",2020-02-04 07:00:00,21.760500001,2,7
"820",2020-02-04 08:00:00,26.853349999,2,8
"821",2020-02-04 09:00:00,38.888200002,2,9
"822",2020-02-04 10:00:00,79.328500003,2,10
"823",2020-02-04 11:00:00,40.32226667,2,11
"824",2020-02-04 12:00:00,90.64506667,2,12
"825",2020-02-04 13:00:00,55.675633333,2,13
"826",2020-02-04 14:00:00,16.689883332,2,14
"827",2020-02-04 15:00:00,14.230816667,2,15
"828",2020-02-04 16:00:00,13.428283333,2,16
"829",2020-02-04 17:00:00,10.561666666,2,17
"830",2020-02-04 18:00:00,11.477083332,2,18
"831",2020-02-04 19:00:00,20.891433338,2,19
"832",2020-02-04 20:00:00,32.746616667,2,20
"833",2020-02-04 21:00:00,52.612383334,2,21
"834",2020-02-04 22:00:00,53.364683334,2,22
"835",2020-02-04 23:00:00,62.883749999,2,23
"836",2020-02-05 00:00:00,82.665516662,3,0
"837",2020-02-05 01:00:00,66.6884,3,1
"838",2020-02-05 02:00:00,56.588233333,3,2
"839",2020-02-05 03:00:00,51.052299999,3,3
"840",2020-02-05 04:00:00,57.80538333,3,4
"841",2020-02-05 05:00:00,60.413500004,3,5
"842",2020-02-05 06:00:00,41.285250004,3,6
"843",2020-02-05 07:00:00,34.635083334,3,7
"844",2020-02-05 08:00:00,46.329966666,3,8
"845",2020-02-05 09:00:00,42.857499998,3,9
"846",2020-02-05 10:00:00,63.499316666,3,10
"847",2020-02-05 11:00:00,45.408866665,3,11
"848",2020-02-05 12:00:00,66.474233331,3,12
"849",2020-02-05 13:00:00,42.910966667,3,13
"850",2020-02-05 14:00:00,32.555366666,3,14
"851",2020-02-05 15:00:00,42.683083336,3,15
"852",2020-02-05 16:00:00,46.224750003,3,16
"853",2020-02-05 17:00:00,47.799733333,3,17
"854",2020-02-05 18:00:00,41.690816667,3,18
"855",2020-02-05 19:00:00,41.923099998,3,19
"856",2020-02-05 20:00:00,38.565433331,3,20
"857",2020-02-05 21:00:00,45.581783337,3,21
"858",2020-02-05 22:00:00,82.646716668,3,22
"859",2020-02-05 23:00:00,78.205799999,3,23
"860",2020-02-06 00:00:00,81.606783331,4,0
"861",2020-02-06 01:00:00,93.10243333,4,1
"862",2020-02-06 02:00:00,116.956283336,4,2
"863",2020-02-06 03:00:00,97.005300001,4,3
"864",2020-02-06 04:00:00,34.444066667,4,4
"865",2020-02-06 05:00:00,44.724083333,4,5
"866",2020-02-06 06:00:00,43.938266663,4,6
"867",2020-02-06 07:00:00,61.614416668,4,7
"868",2020-02-06 08:00:00,46.199499999,4,8
"869",2020-02-06 09:00:00,47.171316669,4,9
"870",2020-02-06 10:00:00,60.094983334,4,10
"871",2020-02-06 11:00:00,47.141750002,4,11
"872",2020-02-06 12:00:00,74.250416667,4,12
"873",2020-02-06 13:00:00,77.060266666,4,13
"874",2020-02-06 14:00:00,23.075316669,4,14
"875",2020-02-06 15:00:00,38.241766666,4,15
"876",2020-02-06 16:00:00,21.318150001,4,16
"877",2020-02-06 17:00:00,15.097749998,4,17
"878",2020-02-06 18:00:00,19.507016668,4,18
"879",2020-02-06 19:00:00,13.836800003,4,19
"880",2020-02-06 20:00:00,22.890083335,4,20
"881",2020-02-06 21:00:00,25.013916669,4,21
"882",2020-02-06 22:00:00,39.485533332,4,22
"883",2020-02-06 23:00:00,42.403283336,4,23
"884",2020-02-07 00:00:00,52.61365,5,0
"885",2020-02-07 01:00:00,49.502683334,5,1
"886",2020-02-07 02:00:00,39.161000001,5,2
"887",2020-02-07 03:00:00,36.548016672,5,3
"888",2020-02-07 04:00:00,43.414483331,5,4
"889",2020-02-07 05:00:00,47.775916664,5,5
"890",2020-02-07 06:00:00,60.929399999,5,6
"891",2020-02-07 07:00:00,44.877499999,5,7
"892",2020-02-07 08:00:00,38.777400001,5,8
"893",2020-02-07 09:00:00,57.219466668,5,9
"894",2020-02-07 10:00:00,37.976733331,5,10
"895",2020-02-07 11:00:00,63.741816666,5,11
"896",2020-02-07 12:00:00,59.638183331,5,12
"897",2020-02-07 13:00:00,45.830466667,5,13
"898",2020-02-07 14:00:00,32.827183331,5,14
"899",2020-02-07 15:00:00,24.743133334,5,15
"900",2020-02-07 16:00:00,27.258699997,5,16
"901",2020-02-07 17:00:00,8.284866666,5,17
"902",2020-02-07 18:00:00,5.474066666,5,18
"903",2020-02-07 19:00:00,22.173983334,5,19
"904",2020-02-07 20:00:00,48.809299999,5,20
"905",2020-02-07 21:00:00,66.623449999,5,21
"906",2020-02-07 22:00:00,85.0977,5,22
"907",2020-02-07 23:00:00,65.047800002,5,23
"908",2020-02-08 00:00:00,97.341133331,6,0
"909",2020-02-08 01:00:00,171.265233335,6,1
"910",2020-02-08 02:00:00,90.959733337,6,2
"911",2020-02-08 03:00:00,72.714033334,6,3
"912",2020-02-08 04:00:00,55.14368333,6,4
"913",2020-02-08 05:00:00,39.8153,6,5
"914",2020-02-08 06:00:00,39.934016666,6,6
"915",2020-02-08 07:00:00,47.984850003,6,7
"916",2020-02-08 08:00:00,39.345166664,6,8
"917",2020-02-08 09:00:00,46.241300004,6,9
"918",2020-02-08 10:00:00,81.323433333,6,10
"919",2020-02-08 11:00:00,59.678816665,6,11
"920",2020-02-08 12:00:00,42.270083334,6,12
"921",2020-02-08 13:00:00,55.198599999,6,13
"922",2020-02-08 14:00:00,105.617533334,6,14
"923",2020-02-08 15:00:00,117.224749997,6,15
"924",2020-02-08 16:00:00,116.921166668,6,16
"925",2020-02-08 17:00:00,99.294433337,6,17
"926",2020-02-08 18:00:00,76.466766667,6,18
"927",2020-02-08 19:00:00,54.762166664,6,19
"928",2020-02-08 20:00:00,67.520266661,6,20
"929",2020-02-08 21:00:00,105.701949998,6,21
"930",2020-02-08 22:00:00,233.853100001,6,22
"931",2020-02-08 23:00:00,215.732083332,6,23
"932",2020-02-09 00:00:00,145.746500001,0,0
"933",2020-02-09 01:00:00,111.113750001,0,1
"934",2020-02-09 02:00:00,61.650366665,0,2
"935",2020-02-09 03:00:00,50.095216668,0,3
"936",2020-02-09 04:00:00,49.952349999,0,4
"937",2020-02-09 05:00:00,49.468849999,0,5
"938",2020-02-09 06:00:00,51.310216665,0,6
"939",2020-02-09 07:00:00,60.259016663,0,7
"940",2020-02-09 08:00:00,58.141366667,0,8
"941",2020-02-09 09:00:00,45.969350001,0,9
"942",2020-02-09 10:00:00,77.284466666,0,10
"943",2020-02-09 11:00:00,66.022616665,0,11
"944",2020-02-09 12:00:00,67.766050002,0,12
"945",2020-02-09 13:00:00,38.992849999,0,13
"946",2020-02-09 14:00:00,24.331299999,0,14
"947",2020-02-09 15:00:00,29.885016667,0,15
"948",2020-02-09 16:00:00,9.971449998,0,16
"949",2020-02-09 17:00:00,35.263749998,0,17
"950",2020-02-09 18:00:00,28.584550002,0,18
"951",2020-02-09 19:00:00,50.393949999,0,19
"952",2020-02-09 20:00:00,88.889566667,0,20
"953",2020-02-09 21:00:00,93.156333333,0,21
"954",2020-02-09 22:00:00,83.125616668,0,22
"955",2020-02-09 23:00:00,78.859383334,0,23
"956",2020-02-10 00:00:00,78.812566664,1,0
"957",2020-02-10 01:00:00,106.052649997,1,1
"958",2020-02-10 02:00:00,72.400383332,1,2
"959",2020-02-10 03:00:00,42.291933336,1,3
"960",2020-02-10 04:00:00,42.256316662,1,4
"961",2020-02-10 05:00:00,55.999666667,1,5
"962",2020-02-10 06:00:00,51.552733336,1,6
"963",2020-02-10 07:00:00,47.501299998,1,7
"964",2020-02-10 08:00:00,64.020366665,1,8
"965",2020-02-10 09:00:00,42.445216668,1,9
"966",2020-02-10 10:00:00,76.489216663,1,10
"967",2020-02-10 11:00:00,46.718599996,1,11
"968",2020-02-10 12:00:00,78.196250001,1,12
"969",2020-02-10 13:00:00,29.378966668,1,13
"970",2020-02-10 14:00:00,28.243983332,1,14
"971",2020-02-10 15:00:00,37.746783329,1,15
"972",2020-02-10 16:00:00,36.155599997,1,16
"973",2020-02-10 17:00:00,43.852866667,1,17
"974",2020-02-10 18:00:00,35.044249999,1,18
"975",2020-02-10 19:00:00,34.628683333,1,19
"976",2020-02-10 20:00:00,60.6905,1,20
"977",2020-02-10 21:00:00,50.268100003,1,21
"978",2020-02-10 22:00:00,60.937316671,1,22
"979",2020-02-10 23:00:00,72.213466666,1,23
"980",2020-02-11 00:00:00,97.769883331,2,0
"981",2020-02-11 01:00:00,92.244800003,2,1
"982",2020-02-11 02:00:00,56.058716665,2,2
"983",2020-02-11 03:00:00,45.828516666,2,3
"984",2020-02-11 04:00:00,41.57993333,2,4
"985",2020-02-11 05:00:00,45.95985,2,5
"986",2020-02-11 06:00:00,58.061199999,2,6
"987",2020-02-11 07:00:00,43.892616665,2,7
"988",2020-02-11 08:00:00,62.689316669,2,8
"989",2020-02-11 09:00:00,55.82936667,2,9
"990",2020-02-11 10:00:00,75.294300001,2,10
"991",2020-02-11 11:00:00,55.350116668,2,11
"992",2020-02-11 12:00:00,72.8893,2,12
"993",2020-02-11 13:00:00,41.994933333,2,13
"994",2020-02-11 14:00:00,61.938600001,2,14
"995",2020-02-11 15:00:00,46.807166671,2,15
"996",2020-02-11 16:00:00,45.284733332,2,16
"997",2020-02-11 17:00:00,66.033166664,2,17
"998",2020-02-11 18:00:00,27.959249998,2,18
"999",2020-02-11 19:00:00,70.829983335,2,19
"1000",2020-02-11 20:00:00,98.864983331,2,20
"1001",2020-02-11 21:00:00,78.002983331,2,21
"1002",2020-02-11 22:00:00,89.706850001,2,22
"1003",2020-02-11 23:00:00,95.729333333,2,23
"1004",2020-02-12 00:00:00,101.857133334,3,0
"1005",2020-02-12 01:00:00,105.922649997,3,1
"1006",2020-02-12 02:00:00,85.266933328,3,2
"1007",2020-02-12 03:00:00,98.424516671,3,3
"1008",2020-02-12 04:00:00,94.218499998,3,4
"1009",2020-02-12 05:00:00,81.378333331,3,5
"1010",2020-02-12 06:00:00,96.918616669,3,6
"1011",2020-02-12 07:00:00,79.8676,3,7
"1012",2020-02-12 08:00:00,75.085933333,3,8
"1013",2020-02-12 09:00:00,82.196366665,3,9
"1014",2020-02-12 10:00:00,98.224099999,3,10
"1015",2020-02-12 11:00:00,81.274716668,3,11
"1016",2020-02-12 12:00:00,93.827533337,3,12
"1017",2020-02-12 13:00:00,87.653049997,3,13
"1018",2020-02-12 14:00:00,41.932416664,3,14
"1019",2020-02-12 15:00:00,59.950166669,3,15
"1020",2020-02-12 16:00:00,67.230266667,3,16
"1021",2020-02-12 17:00:00,69.36161667,3,17
"1022",2020-02-12 18:00:00,30.343083332,3,18
"1023",2020-02-12 19:00:00,41.189883329,3,19
"1024",2020-02-12 20:00:00,61.446266666,3,20
"1025",2020-02-12 21:00:00,66.256783334,3,21
"1026",2020-02-12 22:00:00,66.739516667,3,22
"1027",2020-02-12 23:00:00,69.706683328,3,23
"1028",2020-02-13 00:00:00,50.632983331,4,0
"1029",2020-02-13 01:00:00,69.058999998,4,1
"1030",2020-02-13 02:00:00,64.793049996,4,2
"1031",2020-02-13 03:00:00,73.402999994,4,3
"1032",2020-02-13 04:00:00,55.433466664,4,4
"1033",2020-02-13 05:00:00,58.392349999,4,5
"1034",2020-02-13 06:00:00,63.045833334,4,6
"1035",2020-02-13 07:00:00,60.28295,4,7
"1036",2020-02-13 08:00:00,48.819483333,4,8
"1037",2020-02-13 09:00:00,64.829933335,4,9
"1038",2020-02-13 10:00:00,62.221350002,4,10
"1039",2020-02-13 11:00:00,63.779683335,4,11
